V101	countyfips	countyname
362238923.0	06019	"Fresno CA"
360990837.0	05055	"Greene AR"
361486586.0	12075	"Levy FL"
361001652.0	32031	"Washoe NV"
363443520.0	39061	"Hamilton OH"
362605411.0	06073	"San Diego CA"
360976163.0	08005	"Arapahoe CO"
361002516.0	53033	"King WA"
360989890.0	15003	"Honolulu HI"
360979858.0	20091	"Johnson KS"
361004474.0	37129	"New Hanover NC"
362177042.0	48439	"Tarrant TX"
360988463.0	41041	"Lincoln OR"
363875877.0	05045	"Faulkner AR"
360966775.0	35001	"Bernalillo NM"
360034044.0	09001	"Fairfield CT"
360998036.0	42045	"Delaware PA"
360880089.0	20015	"Butler KS"
363106483.0	06065	"Riverside CA"
364027777.0	27049	"Goodhue MN"
360680431.0	51073	"Gloucester VA"
361047603.0	20161	"Riley KS"
363479842.0	42039	"Crawford PA"
360982637.0	21227	"Warren KY"
360985568.0	17021	"Christian IL"
360994644.0	32003	"Clark NV"
361693400.0	06073	"San Diego CA"
360982588.0	51510	"Alexandria city VA"
360982580.0	24015	"Cecil MD"
360984010.0	30063	"Missoula MT"
360981178.0	45091	"York SC"
364069617.0	37183	"Wake NC"
364140141.0	42089	"Monroe PA"
360997090.0	34001	"Atlantic NJ"
360943819.0	55021	"Columbia WI"
364059067.0	08005	"Arapahoe CO"
363962964.0	06013	"Contra Costa CA"
363865319.0	04021	"Pinal AZ"
360983387.0	45055	"Kershaw SC"
361585205.0	06089	"Shasta CA"
360982801.0	24027	"Howard MD"
361753956.0	12109	"St. Johns FL"
360995650.0	37081	"Guilford NC"
360994730.0	18141	"St. Joseph IN"
360988340.0	54035	"Jackson WV"
360880571.0	26125	"Oakland MI"
362276354.0	36085	"Richmond NY"
360990927.0	49007	"Carbon UT"
360949534.0	27053	"Hennepin MN"
360917406.0	04003	"Cochise AZ"
360991853.0	17131	"Mercer IL"
360967015.0	06095	"Solano CA"
361010605.0	29019	"Boone MO"
364007513.0	08035	"Douglas CO"
364059025.0	20133	"Neosho KS"
360961630.0	54099	"Wayne WV"
364022844.0	37119	"Mecklenburg NC"
360983349.0	51107	"Loudoun VA"
363135258.0	42125	"Washington PA"
360986421.0	17099	"La Salle IL"
360991783.0	10003	"New Castle DE"
364094268.0	15003	"Honolulu HI"
360976150.0	44009	"Washington RI"
361004475.0	06059	"Orange CA"
360982960.0	44005	"Newport RI"
362397094.0	39021	"Champaign OH"
363954695.0	26015	"Barry MI"
361573386.0	29165	"Platte MO"
364168370.0	34031	"Passaic NJ"
360984396.0	48113	"Dallas TX"
360865730.0	29159	"Pettis MO"
360984631.0	01089	"Madison AL"
359961401.0	17163	"St. Clair IL"
360900763.0	17031	"Cook IL"
360968129.0	04013	"Maricopa AZ"
360982247.0	18141	"St. Joseph IN"
362465066.0	36047	"Kings NY"
360976698.0	48373	"Polk TX"
359992638.0	24013	"Carroll MD"
360988521.0	34023	"Middlesex NJ"
361072102.0	06073	"San Diego CA"
360988809.0	13231	"Pike GA"
360979204.0	29095	"Jackson MO"
360983372.0	51087	"Henrico VA"
361749058.0	36103	"Suffolk NY"
358133245.0	04013	"Maricopa AZ"
360956438.0	08067	"La Plata CO"
360883348.0	05051	"Garland AR"
360979169.0	05019	"Clark AR"
362638752.0	42125	"Washington PA"
360982611.0	47149	"Rutherford TN"
360800275.0	28029	"Copiah MS"
360986792.0	38015	"Burleigh ND"
361403159.0	12071	"Lee FL"
362390693.0	06029	"Kern CA"
360982933.0	25021	"Norfolk MA"
360942310.0	39083	"Knox OH"
364029944.0	41039	"Lane OR"
360896392.0	06001	"Alameda CA"
362598909.0	36025	"Delaware NY"
360982589.0	45077	"Pickens SC"
362431634.0	39157	"Tuscarawas OH"
361906680.0	53053	"Pierce WA"
360988129.0	25013	"Hampden MA"
360982918.0	48303	"Lubbock TX"
360984533.0	27079	"Le Sueur MN"
360898728.0	05119	"Pulaski AR"
360983343.0	20113	"McPherson KS"
360979826.0	06061	"Placer CA"
360883488.0	25009	"Essex MA"
360979884.0	47065	"Hamilton TN"
363229377.0	48439	"Tarrant TX"
360986449.0	06111	"Ventura CA"
360962256.0	08005	"Arapahoe CO"
362710325.0	36007	"Broome NY"
364096680.0	34023	"Middlesex NJ"
361053373.0	25025	"Suffolk MA"
360982927.0	13057	"Cherokee GA"
360982941.0	26065	"Ingham MI"
360983415.0	47179	"Washington TN"
360983450.0	48453	"Travis TX"
363494477.0	06037	"Los Angeles CA"
362461309.0	08035	"Douglas CO"
360987230.0	01125	"Tuscaloosa AL"
362623453.0	12083	"Marion FL"
360885437.0	40143	"Tulsa OK"
362079637.0	06085	"Santa Clara CA"
360622618.0	38055	"McLean ND"
360979507.0	23031	"York ME"
363902222.0	04013	"Maricopa AZ"
360966668.0	06099	"Stanislaus CA"
364044094.0	53033	"King WA"
360983319.0	47143	"Rhea TN"
360990057.0	34035	"Somerset NJ"
361870000.0	54045	"Logan WV"
360990399.0	24033	"Prince Georges MD"
363231660.0	48141	"El Paso TX"
360994881.0	18005	"Bartholomew IN"
360967828.0	31153	"Sarpy NE"
360987389.0	12115	"Sarasota FL"
363653624.0	42101	"Philadelphia PA"
360979100.0	17089	"Kane IL"
363175135.0	06009	"Calaveras CA"
360987016.0	56021	"Laramie WY"
360898110.0	12059	"Holmes FL"
361544554.0	12053	"Hernando FL"
363553877.0	36029	"Erie NY"
363824582.0	37133	"Onslow NC"
360987138.0	34005	"Burlington NJ"
359666807.0	12011	"Broward FL"
360979405.0	11001	"District of Columbia DC"
363006217.0	12021	"Collier FL"
360991131.0	13213	"Murray GA"
360979715.0	51067	"Franklin VA"
360990060.0	06065	"Riverside CA"
360980960.0	26125	"Oakland MI"
360967707.0	18097	"Marion IN"
364067580.0	04013	"Maricopa AZ"
361963104.0	42085	"Mercer PA"
360991190.0	13039	"Camden GA"
362335490.0	51059	"Fairfax VA"
360870855.0	17089	"Kane IL"
360384720.0	17031	"Cook IL"
364030463.0	28129	"Smith MS"
360962650.0	19153	"Polk IA"
360962059.0	18127	"Porter IN"
364057609.0	32003	"Clark NV"
363889584.0	26065	"Ingham MI"
360994321.0	55027	"Dodge WI"
364233045.0	21151	"Madison KY"
360974547.0	51179	"Stafford VA"
360942085.0	29183	"St. Charles MO"
360882461.0	25013	"Hampden MA"
360982161.0	17091	"Kankakee IL"
361027429.0	33015	"Rockingham NH"
360983228.0	33019	"Sullivan NH"
361907040.0	19061	"Dubuque IA"
361784011.0	55101	"Racine WI"
360997893.0	55127	"Walworth WI"
360983489.0	48339	"Montgomery TX"
364127424.0	35061	"Valencia NM"
364665019.0	06073	"San Diego CA"
360987024.0	21059	"Daviess KY"
360998343.0	40083	"Logan OK"
360990965.0	45075	"Orangeburg SC"
360985632.0	41039	"Lane OR"
360987218.0	37183	"Wake NC"
360866256.0	18039	"Elkhart IN"
361046524.0	25027	"Worcester MA"
360017725.0	51085	"Hanover VA"
360967703.0	45035	"Dorchester SC"
364025318.0	25013	"Hampden MA"
360979087.0	04013	"Maricopa AZ"
360990834.0	26065	"Ingham MI"
360983543.0	31109	"Lancaster NE"
360983528.0	17031	"Cook IL"
360962967.0	53061	"Snohomish WA"
360976287.0	30111	"Yellowstone MT"
360865701.0	06037	"Los Angeles CA"
360967040.0	32031	"Washoe NV"
360041858.0	42003	"Allegheny PA"
360943665.0	26077	"Kalamazoo MI"
361060888.0	54029	"Hancock WV"
360982932.0	08059	"Jefferson CO"
364041330.0	13063	"Clayton GA"
363411745.0	12097	"Osceola FL"
360963514.0	51059	"Fairfax VA"
360898758.0	06037	"Los Angeles CA"
360996675.0	40109	"Oklahoma OK"
362443215.0	48075	"Childress TX"
360909932.0	12071	"Lee FL"
360983512.0	30009	"Carbon MT"
360895373.0	17089	"Kane IL"
361003483.0	12117	"Seminole FL"
363965466.0	34041	"Warren NJ"
360981925.0	48469	"Victoria TX"
361580548.0	48037	"Bowie TX"
361944637.0	42115	"Susquehanna PA"
360981882.0	26019	"Benzie MI"
364020528.0	50019	"Orleans VT"
360981270.0	04019	"Pima AZ"
361316303.0	06037	"Los Angeles CA"
360987373.0	10003	"New Castle DE"
360995430.0	04021	"Pinal AZ"
360983364.0	16055	"Kootenai ID"
361005018.0	49049	"Utah UT"
360993204.0	34025	"Monmouth NJ"
360877787.0	26163	"Wayne MI"
360967850.0	27003	"Anoka MN"
363903444.0	42077	"Lehigh PA"
361011148.0	34003	"Bergen NJ"
360983224.0	47155	"Sevier TN"
360992220.0	47187	"Williamson TN"
361627614.0	26139	"Ottawa MI"
360963210.0	47145	"Roane TN"
360883120.0	30111	"Yellowstone MT"
360991250.0	08029	"Delta CO"
364041942.0	18019	"Clark IN"
364065425.0	18053	"Grant IN"
360655436.0	41047	"Marion OR"
362539290.0	42071	"Lancaster PA"
363626386.0	17031	"Cook IL"
363192032.0	06037	"Los Angeles CA"
361730100.0	06107	"Tulare CA"
363973456.0	06073	"San Diego CA"
360983517.0	29177	"Ray MO"
360871263.0	37033	"Caswell NC"
359598042.0	08029	"Delta CO"
360987361.0	27137	"St. Louis MN"
360994107.0	37117	"Martin NC"
360961695.0	48037	"Bowie TX"
360991594.0	37179	"Union NC"
360979072.0	37087	"Haywood NC"
360987297.0	13281	"Towns GA"
360994643.0	27003	"Anoka MN"
360875646.0	29083	"Henry MO"
360986882.0	10001	"Kent DE"
360966657.0	22017	"Caddo Parish LA"
360987116.0	17197	"Will IL"
361009788.0	48201	"Harris TX"
360990754.0	55135	"Waupaca WI"
360873695.0	29097	"Jasper MO"
364055878.0	06075	"San Francisco CA"
361406961.0	06097	"Sonoma CA"
364108686.0	34011	"Cumberland NJ"
361487163.0	06061	"Placer CA"
361780804.0	37119	"Mecklenburg NC"
361917755.0	13117	"Forsyth GA"
360942110.0	21021	"Boyle KY"
360980980.0	13057	"Cherokee GA"
360986889.0	37199	"Yancey NC"
361530494.0	48201	"Harris TX"
363273683.0	48409	"San Patricio TX"
363335200.0	42019	"Butler PA"
360962109.0	49053	"Washington UT"
360983196.0	45053	"Jasper SC"
361505783.0	19155	"Pottawattamie IA"
361013336.0	41051	"Multnomah OR"
363973464.0	48451	"Tom Green TX"
360983996.0	49007	"Carbon UT"
360979110.0	34023	"Middlesex NJ"
360639382.0	21211	"Shelby KY"
360991516.0	37007	"Anson NC"
360980058.0	16053	"Jerome ID"
360981314.0	06041	"Marin CA"
361518375.0	36047	"Kings NY"
360647718.0	06019	"Fresno CA"
360979882.0	05089	"Marion AR"
361001455.0	05119	"Pulaski AR"
363973467.0	36049	"Lewis NY"
364049001.0	08041	"El Paso CO"
361005384.0	47163	"Sullivan TN"
360987281.0	06071	"San Bernardino CA"
360980192.0	13113	"Fayette GA"
361033409.0	39103	"Medina OH"
363711788.0	48201	"Harris TX"
361003619.0	36111	"Ulster NY"
361533784.0	39049	"Franklin OH"
360969127.0	56015	"Goshen WY"
363250118.0	34013	"Essex NJ"
364052917.0	25017	"Middlesex MA"
360868636.0	13089	"DeKalb GA"
361063733.0	53027	"Grays Harbor WA"
360981363.0	06031	"Kings CA"
361328975.0	32031	"Washoe NV"
361022319.0	41051	"Multnomah OR"
364025576.0	21093	"Hardin KY"
360991141.0	32003	"Clark NV"
360984684.0	17093	"Kendall IL"
361017293.0	08041	"El Paso CO"
359655462.0	25017	"Middlesex MA"
360961961.0	48439	"Tarrant TX"
360975112.0	31013	"Box Butte NE"
361520771.0	18097	"Marion IN"
360988037.0	08041	"El Paso CO"
360665947.0	41061	"Union OR"
360982714.0	25009	"Essex MA"
361514143.0	53053	"Pierce WA"
360984774.0	17031	"Cook IL"
361017757.0	37135	"Orange NC"
360995718.0	25023	"Plymouth MA"
361647936.0	32003	"Clark NV"
360963354.0	34023	"Middlesex NJ"
360962117.0	19085	"Harrison IA"
360986841.0	06059	"Orange CA"
360974365.0	01125	"Tuscaloosa AL"
360984700.0	32003	"Clark NV"
360981970.0	31153	"Sarpy NE"
361032544.0	34029	"Ocean NJ"
361574738.0	37119	"Mecklenburg NC"
360982869.0	27103	"Nicollet MN"
360982440.0	17031	"Cook IL"
360024614.0	24005	"Baltimore MD"
359980604.0	37175	"Transylvania NC"
361640779.0	12103	"Pinellas FL"
361010739.0	28081	"Lee MS"
364025175.0	27061	"Itasca MN"
360887734.0	13303	"Washington GA"
360985971.0	06085	"Santa Clara CA"
360650382.0	01119	"Sumter AL"
360986881.0	41047	"Marion OR"
360993515.0	32003	"Clark NV"
363998696.0	26163	"Wayne MI"
362622243.0	39049	"Franklin OH"
363973482.0	39085	"Lake OH"
360885691.0	53053	"Pierce WA"
360983067.0	47037	"Davidson TN"
361026887.0	19013	"Black Hawk IA"
364037925.0	06073	"San Diego CA"
360983031.0	29189	"St. Louis MO"
362374373.0	35001	"Bernalillo NM"
361146661.0	48061	"Cameron TX"
360994678.0	49035	"Salt Lake UT"
363973483.0	42065	"Jefferson PA"
361470540.0	42125	"Washington PA"
361679442.0	36065	"Oneida NY"
360989413.0	48339	"Montgomery TX"
361379993.0	36047	"Kings NY"
363751063.0	41067	"Washington OR"
360979707.0	26099	"Macomb MI"
364303455.0	17031	"Cook IL"
360981334.0	19149	"Plymouth IA"
363180159.0	06071	"San Bernardino CA"
361533131.0	24005	"Baltimore MD"
360904013.0	13067	"Cobb GA"
361821105.0	45061	"Lee SC"
360967491.0	21067	"Fayette KY"
363607178.0	06037	"Los Angeles CA"
364069414.0	55139	"Winnebago WI"
360982993.0	18029	"Dearborn IN"
361646756.0	48113	"Dallas TX"
360989295.0	20113	"McPherson KS"
363198609.0	36103	"Suffolk NY"
361015751.0	45065	"McCormick SC"
360636249.0	37067	"Forsyth NC"
360981383.0	06037	"Los Angeles CA"
361030282.0	10005	"Sussex DE"
360883354.0	19153	"Polk IA"
360982153.0	29175	"Randolph MO"
360982857.0	45059	"Laurens SC"
360976672.0	53067	"Thurston WA"
360995655.0	17027	"Clinton IL"
361060664.0	55009	"Brown WI"
360990688.0	53033	"King WA"
364196234.0	32003	"Clark NV"
363973494.0	06059	"Orange CA"
360974836.0	13047	"Catoosa GA"
363973496.0	12105	"Polk FL"
361848356.0	06037	"Los Angeles CA"
361756407.0	54039	"Kanawha WV"
360963034.0	41047	"Marion OR"
363598199.0	48437	"Swisher TX"
361522859.0	17031	"Cook IL"
362010088.0	04013	"Maricopa AZ"
362384539.0	06107	"Tulare CA"
361652968.0	06037	"Los Angeles CA"
361004582.0	08031	"Denver CO"
360982944.0	08059	"Jefferson CO"
360962864.0	21141	"Logan KY"
360875366.0	17161	"Rock Island IL"
363972168.0	26087	"Lapeer MI"
362706953.0	12057	"Hillsborough FL"
360986633.0	34003	"Bergen NJ"
363800163.0	04015	"Mohave AZ"
360987256.0	22099	"St. Martin Parish LA"
364073693.0	04019	"Pima AZ"
360892590.0	12033	"Escambia FL"
360979174.0	17031	"Cook IL"
360995374.0	41047	"Marion OR"
360986786.0	15001	"Hawaii HI"
360987252.0	45019	"Charleston SC"
363973501.0	06065	"Riverside CA"
361001405.0	45025	"Chesterfield SC"
360982394.0	17031	"Cook IL"
360979241.0	20015	"Butler KS"
360991717.0	34037	"Sussex NJ"
360900767.0	34003	"Bergen NJ"
361470490.0	06007	"Butte CA"
360942351.0	06059	"Orange CA"
364198893.0	08059	"Jefferson CO"
361049448.0	34017	"Hudson NJ"
361007670.0	08041	"El Paso CO"
360922813.0	39057	"Greene OH"
361762463.0	06029	"Kern CA"
363129796.0	39049	"Franklin OH"
363973505.0	48121	"Denton TX"
361031732.0	32003	"Clark NV"
361714413.0	21043	"Carter KY"
362729580.0	48491	"Williamson TX"
360982982.0	27109	"Olmsted MN"
360980331.0	17167	"Sangamon IL"
361000473.0	29189	"St. Louis MO"
360979095.0	01089	"Madison AL"
360038815.0	18141	"St. Joseph IN"
360961946.0	47119	"Maury TN"
363328787.0	45079	"Richland SC"
363973507.0	36029	"Erie NY"
364136778.0	35043	"Sandoval NM"
360990937.0	28047	"Harrison MS"
360988198.0	04015	"Mohave AZ"
363323026.0	42071	"Lancaster PA"
361014634.0	24013	"Carroll MD"
360879941.0	17097	"Lake IL"
364003312.0	01003	"Baldwin AL"
360974863.0	09003	"Hartford CT"
362672884.0	48029	"Bexar TX"
360996096.0	06037	"Los Angeles CA"
361880447.0	08101	"Pueblo CO"
364156952.0	17031	"Cook IL"
360979153.0	37063	"Durham NC"
360883767.0	55059	"Kenosha WI"
360976092.0	53035	"Kitsap WA"
363973508.0	39083	"Knox OH"
364154358.0	11001	"District of Columbia DC"
363973510.0	36067	"Onondaga NY"
360994645.0	55101	"Racine WI"
360042138.0	37183	"Wake NC"
360966574.0	01107	"Pickens AL"
361906908.0	06107	"Tulare CA"
360994849.0	17031	"Cook IL"
361008267.0	42125	"Washington PA"
361424845.0	16001	"Ada ID"
360976586.0	55031	"Douglas WI"
364359688.0	06037	"Los Angeles CA"
360985571.0	25009	"Essex MA"
360887724.0	26099	"Macomb MI"
360990823.0	19153	"Polk IA"
360983339.0	26099	"Macomb MI"
360983506.0	19153	"Polk IA"
363037816.0	51760	"Richmond city VA"
360983933.0	06115	"Yuba CA"
360966611.0	36055	"Monroe NY"
361010073.0	55079	"Milwaukee WI"
360984267.0	34021	"Mercer NJ"
364062571.0	27129	"Renville MN"
360991170.0	06037	"Los Angeles CA"
361017874.0	17201	"Winnebago IL"
360984099.0	19155	"Pottawattamie IA"
360967083.0	01075	"Lamar AL"
361855963.0	36109	"Tompkins NY"
361661747.0	36111	"Ulster NY"
361425168.0	12021	"Collier FL"
364165354.0	49021	"Iron UT"
360963138.0	05119	"Pulaski AR"
360982964.0	27163	"Washington MN"
361797960.0	39171	"Williams OH"
360987537.0	51165	"Rockingham VA"
361016126.0	37051	"Cumberland NC"
361216296.0	48027	"Bell TX"
361143156.0	06001	"Alameda CA"
360990631.0	31033	"Cheyenne NE"
363818220.0	04013	"Maricopa AZ"
361001379.0	06081	"San Mateo CA"
363973516.0	12105	"Polk FL"
360982327.0	37071	"Gaston NC"
363203647.0	04013	"Maricopa AZ"
360979094.0	33005	"Cheshire NH"
360988263.0	33017	"Strafford NH"
361714918.0	06033	"Lake CA"
361819635.0	39153	"Summit OH"
361062103.0	51121	"Montgomery VA"
363973522.0	48339	"Montgomery TX"
361007690.0	04013	"Maricopa AZ"
363973524.0	42003	"Allegheny PA"
360982378.0	22033	"East Baton Rouge Parish LA"
361537551.0	06071	"San Bernardino CA"
360994863.0	41005	"Clackamas OR"
360898317.0	04013	"Maricopa AZ"
359986295.0	45035	"Dorchester SC"
364404966.0	48039	"Brazoria TX"
364066964.0	37183	"Wake NC"
360767861.0	06073	"San Diego CA"
360990415.0	12057	"Hillsborough FL"
361053401.0	04023	"Santa Cruz AZ"
360984975.0	53073	"Whatcom WA"
360943371.0	15003	"Honolulu HI"
360976258.0	53047	"Okanogan WA"
361009917.0	32003	"Clark NV"
360974447.0	53057	"Skagit WA"
360991716.0	34017	"Hudson NJ"
363307128.0	06075	"San Francisco CA"
361496092.0	42045	"Delaware PA"
360988075.0	29099	"Jefferson MO"
361643012.0	08005	"Arapahoe CO"
360985268.0	51073	"Gloucester VA"
363014242.0	48453	"Travis TX"
363973526.0	06071	"San Bernardino CA"
360986921.0	27035	"Crow Wing MN"
360993441.0	17031	"Cook IL"
364051862.0	37049	"Craven NC"
360890804.0	37025	"Cabarrus NC"
360982770.0	29095	"Jackson MO"
361112827.0	13015	"Bartow GA"
360979762.0	29059	"Dallas MO"
361003810.0	17031	"Cook IL"
360982880.0	54029	"Hancock WV"
360888056.0	35001	"Bernalillo NM"
361496237.0	06019	"Fresno CA"
361001308.0	13045	"Carroll GA"
360976414.0	06085	"Santa Clara CA"
360982793.0	17031	"Cook IL"
359960329.0	54039	"Kanawha WV"
360919043.0	40109	"Oklahoma OK"
363973536.0	42003	"Allegheny PA"
361007323.0	13175	"Laurens GA"
360982695.0	27141	"Sherburne MN"
363973538.0	06037	"Los Angeles CA"
360982696.0	34001	"Atlantic NJ"
363973542.0	48453	"Travis TX"
361620750.0	39099	"Mahoning OH"
361680391.0	18063	"Hendricks IN"
361250070.0	06059	"Orange CA"
360999181.0	21059	"Daviess KY"
364041183.0	06037	"Los Angeles CA"
361609632.0	12086	"Miami-Dade FL"
360987049.0	53067	"Thurston WA"
361003840.0	13255	"Spalding GA"
363187045.0	42101	"Philadelphia PA"
360979726.0	26065	"Ingham MI"
360976413.0	06017	"El Dorado CA"
360942843.0	48373	"Polk TX"
360982674.0	29095	"Jackson MO"
363973548.0	32005	"Douglas NV"
363973549.0	06113	"Yolo CA"
364343788.0	15003	"Honolulu HI"
360963420.0	13089	"DeKalb GA"
361004867.0	34023	"Middlesex NJ"
360879925.0	37081	"Guilford NC"
363610164.0	12057	"Hillsborough FL"
360975940.0	55089	"Ozaukee WI"
360974616.0	53033	"King WA"
361398394.0	21195	"Pike KY"
360976551.0	12009	"Brevard FL"
360979182.0	32001	"Churchill NV"
364016906.0	41067	"Washington OR"
363985046.0	06001	"Alameda CA"
363383467.0	48113	"Dallas TX"
360890222.0	21049	"Clark KY"
361019171.0	47031	"Coffee TN"
360987154.0	18141	"St. Joseph IN"
364287538.0	51095	"James City VA"
363694578.0	39035	"Cuyahoga OH"
361041966.0	55079	"Milwaukee WI"
360038960.0	55101	"Racine WI"
361836004.0	06041	"Marin CA"
361120099.0	06071	"San Bernardino CA"
363384971.0	06029	"Kern CA"
364160027.0	06075	"San Francisco CA"
364184342.0	50017	"Orange VT"
361002158.0	51087	"Henrico VA"
360992313.0	34013	"Essex NJ"
361646469.0	13089	"DeKalb GA"
360982600.0	18167	"Vigo IN"
363812907.0	05051	"Garland AR"
360967838.0	36073	"Orleans NY"
360987091.0	09009	"New Haven CT"
361044330.0	27009	"Benton MN"
361035257.0	51167	"Russell VA"
364102862.0	47157	"Shelby TN"
359978789.0	24003	"Anne Arundel MD"
360982642.0	48029	"Bexar TX"
363973555.0	48113	"Dallas TX"
360983356.0	34029	"Ocean NJ"
361812502.0	54031	"Hardy WV"
360982676.0	53015	"Cowlitz WA"
360906258.0	19013	"Black Hawk IA"
364059704.0	09005	"Litchfield CT"
361025298.0	45003	"Aiken SC"
360976314.0	45089	"Williamsburg SC"
360997620.0	28085	"Lincoln MS"
361701694.0	48201	"Harris TX"
360985664.0	12115	"Sarasota FL"
360987053.0	25017	"Middlesex MA"
360987497.0	37043	"Clay NC"
363888309.0	26163	"Wayne MI"
360987458.0	29095	"Jackson MO"
363975965.0	41051	"Multnomah OR"
360912123.0	27123	"Ramsey MN"
363276603.0	09011	"New London CT"
360997974.0	49049	"Utah UT"
361454781.0	06037	"Los Angeles CA"
363973561.0	28049	"Hinds MS"
361644046.0	04021	"Pinal AZ"
360990695.0	21167	"Mercer KY"
360987113.0	25017	"Middlesex MA"
361652211.0	25017	"Middlesex MA"
361507767.0	39035	"Cuyahoga OH"
360990341.0	34021	"Mercer NJ"
363996343.0	51059	"Fairfax VA"
361812530.0	40085	"Love OK"
357492183.0	34039	"Union NJ"
361564745.0	17031	"Cook IL"
361636550.0	13057	"Cherokee GA"
361809086.0	05007	"Benton AR"
360983359.0	51013	"Arlington VA"
363975980.0	34023	"Middlesex NJ"
361058221.0	37035	"Catawba NC"
360986976.0	08041	"El Paso CO"
360983044.0	19111	"Lee IA"
360975044.0	32003	"Clark NV"
361069852.0	37183	"Wake NC"
360977253.0	37157	"Rockingham NC"
360982839.0	47189	"Wilson TN"
363973564.0	39173	"Wood OH"
361004595.0	26077	"Kalamazoo MI"
360984128.0	06067	"Sacramento CA"
361530615.0	35001	"Bernalillo NM"
361635004.0	22019	"Calcasieu Parish LA"
360987239.0	45063	"Lexington SC"
360885351.0	49041	"Sevier UT"
360982397.0	45015	"Berkeley SC"
360990350.0	53049	"Pacific WA"
364050180.0	53011	"Clark WA"
360038257.0	34023	"Middlesex NJ"
364061871.0	06059	"Orange CA"
360042146.0	51710	"Norfolk city VA"
360985729.0	54033	"Harrison WV"
360984648.0	08077	"Mesa CO"
362737417.0	36055	"Monroe NY"
361883110.0	32003	"Clark NV"
361459017.0	26163	"Wayne MI"
361046276.0	21211	"Shelby KY"
326606701.0	34039	"Union NJ"
360991270.0	21049	"Clark KY"
361437679.0	48029	"Bexar TX"
361620023.0	42033	"Clearfield PA"
360982909.0	04019	"Pima AZ"
362990530.0	35049	"Santa Fe NM"
363973571.0	42033	"Clearfield PA"
360980934.0	24005	"Baltimore MD"
360984327.0	29047	"Clay MO"
